Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EngagementSurvey,EmpSatisfaction,DaysLateLast30,Absences,BurnRate,MentalFatigueScore,WFHAvailable,ResourceAllocation,SalaryPerLevel,PromotionStagnation,TotalSatisfaction,BurnoutPressureIndex,CareerVelocity,ManagerStability
-0.088621676,-0.13912836,0.03407693,0.0034086723,-0.41839892,0.08689363,-0.1116713,-0.17051128,-0.05598484,-0.092616476,-0.34072432,0.22582726,0.34187046,-0.9894097,-0.18285954,0.31509984,-0.15790771,0.285689,-0.41188112,0.04761646,0.015445452,-0.5595877,0.31766182,0.0034671458,-0.17075393,-0.3712539,0.13254924,0.05383036,0.016249001,0.31937328,-0.3283734,0.00039921975,0.0,-0.043250713,-0.043145545,0.00026223017,-0.0013704017,0.013143321,0.03232981,-0.268176,-0.33345446,0.0016916001,-0.03446399,0.22925973
0.11768008,0.5256261,0.065796286,-0.008799279,0.40528348,0.025124468,-0.059196927,-0.6051762,-0.071703106,-0.048765954,-0.26310015,0.15147524,0.2435827,-1.1775751,0.13492525,-0.08257466,0.04124365,-0.21529993,-0.3661629,-0.11349907,0.013718475,0.16084813,0.4245757,-0.12567504,-0.14459354,-0.4233908,-0.055992544,-0.26823762,0.089139394,-0.6938434,-0.26445794,0.00039921975,0.0,-0.10578447,-0.048912607,0.0033023914,-0.0012861483,-0.01167854,0.124045275,0.02534074,-0.29310405,-0.060268592,0.08887672,-0.15591666
0.059105385,-0.2567661,0.040535793,0.00484279,0.07915291,0.101959094,-0.17071533,-0.17507052,-0.07803551,-0.20206514,0.49002647,-0.30644515,-0.069556005,-0.10710626,-0.31614342,-0.24641877,-0.025322255,0.42198047,-0.3744314,0.053442024,0.013855824,-0.0146623645,0.5809393,-0.016494853,0.2073452,-0.47722474,-0.09478438,0.04810603,-0.1105286,-0.03301523,0.29132745,0.00039921975,0.0,-0.0456869,-0.011379877,0.001466841,-0.0006222286,-0.110651195,0.05343856,-0.06980714,0.0984428,-0.004688452,-0.053523302,-0.41163257
-0.2111418,-0.18104039,-0.5251575,-0.0046233926,0.39004993,0.068957426,-0.089710504,-0.14000316,-0.076492645,0.016081955,-0.4013253,0.17381158,-0.32449654,-1.4592831,-0.2028124,-0.17376897,-0.04993215,0.43114796,-0.4068295,-0.037320264,0.013262566,0.1219317,0.5679545,-0.015296904,0.0820178,0.33745736,-0.15743709,-0.091479816,0.031674616,-0.08358047,-0.43771607,0.00039921975,0.0,0.023321519,-0.025303133,-0.00046561775,-0.0005604911,-0.011937991,0.1487609,-0.4057675,-0.12114619,-0.020942083,-0.22469401,0.021015761
-0.0932931,-0.18720089,0.277785,0.0073810467,-0.65408915,0.08278105,-0.16754603,-0.26051253,-0.068758145,-0.086108334,-0.68618304,-0.15236157,0.08727988,-0.7272078,0.057454996,-0.4279478,-0.19691911,-0.65422285,-0.20579793,0.24913046,0.016892962,-0.14152578,-0.55719984,-0.2983044,0.09047804,-0.1986739,-0.0008419403,0.03978103,-0.09339057,0.012801309,-0.33770218,0.00039921975,0.0,-0.08929594,0.01875302,0.003506172,0.0020016644,0.07798677,-0.39745364,-0.051353157,-0.17170607,0.13558951,0.08106193,0.13896437
-0.3333433,0.71461564,-0.5882697,0.0012468762,-0.17118123,-0.59940785,0.12870634,0.5299451,-0.06837833,0.00067138195,-0.74188805,-0.29423845,0.28754464,0.31543022,-0.027112577,-0.3179372,-0.16674347,-0.03590428,0.5809941,-0.033154726,0.010525867,-0.47284788,-0.90018094,0.05311638,-0.24702351,-0.187199,0.055768944,0.0706335,0.05650745,-0.10478543,-0.41953373,0.00039921975,0.0,-0.029104332,0.013192411,-0.023063168,-0.001241345,-0.064159565,0.09800869,-0.17798634,0.15101063,-0.0629435,-0.09387124,-0.31489533
-0.21445568,-0.18429016,-0.32284197,0.0035192447,-0.99474794,-0.56993246,0.0126106255,0.50335306,-0.08687041,-0.055649042,0.35543945,-0.24347846,0.09656704,-0.14907315,0.09287786,-0.29421812,-0.0320906,-0.22431292,-0.29488108,-0.056164835,0.017218485,-0.16930626,-1.0374625,0.054573774,0.050212074,-0.30131862,-0.10017093,-0.008464349,-0.003617065,-0.14696647,-0.4015907,0.00039921975,0.0,-0.10728141,0.0013005931,-0.010928669,-0.001241345,-0.042591024,-0.015193874,-0.26892248,-0.11947469,-0.045234274,-0.022651704,-0.3075687
0.10106417,-0.19266376,-0.22047389,0.009437494,-0.48454472,-0.2625399,0.08090165,-0.44067228,-0.058997482,0.068966016,-0.15790588,0.42726982,0.30135572,0.27661693,-0.12018819,0.5329105,-0.11365907,-0.12394934,-0.50297385,0.020849422,0.016787149,0.4002178,0.6818947,0.31233263,0.1870684,-0.26680583,0.18692979,0.18193182,0.040144045,0.5199517,-0.45559713,0.00039921975,0.0,-0.066032805,-0.028797224,-0.0009119669,-0.0014174661,0.038205422,0.30261344,-0.14534932,-0.04425756,-0.046031825,-0.01145526,0.3238797
0.3092803,0.7139642,0.15358414,0.001136012,0.15910982,0.08876446,-0.28681207,0.09821291,-0.04775646,0.07166397,-0.23903239,0.4098302,0.27419212,0.42960066,-0.10670194,-0.025640294,-0.04990892,-0.06475718,0.7960242,0.04637585,0.011809527,0.013089683,0.6604254,0.14858782,0.11618832,0.24879378,0.17468192,0.21399654,0.051193386,0.34890366,-0.30103818,0.00039921975,0.0,-0.00501469,-0.03304433,0.006850892,-0.0012066694,0.042996828,0.13470973,-0.24822392,0.14287601,0.009241268,0.16624321,0.23523891
0.16117963,-0.19070521,-0.06968607,0.0012981568,0.01047801,0.05444697,-0.007338474,-0.6784926,0.18018019,0.113060646,-0.15004644,0.17953512,-0.29411224,-1.2191774,-0.18940258,-0.21672352,-0.13949826,-0.14076231,-0.4604897,-0.00093034515,-0.1144232,-0.6086072,0.40918416,0.053032182,-0.15072252,-0.27263305,-0.17240421,-0.05914317,-0.01958606,-0.2396413,-0.35945362,0.0012404791,0.0,-0.6192943,0.048454665,0.009617027,-0.0013767437,-0.013095727,0.08148187,-0.2771495,-0.30692738,-0.010470775,0.15997502,-0.021566516
0.021444747,-0.5360568,0.040204283,0.0025820336,0.54875344,-0.16650651,-0.18254493,-0.42052078,-0.05077591,-0.02871672,0.7104924,0.2865785,-0.32149407,0.42365557,0.018269539,0.60301584,0.024569742,-0.16804081,1.0227046,-0.04891488,-0.09160672,0.20149021,-1.0067221,0.1619579,0.19909844,-0.2949589,-0.06541767,0.067195415,-0.015944239,0.4814451,-0.31548032,0.00039921975,0.0,-0.003013228,-0.025051417,0.019010074,-0.0013471262,-0.021667251,0.038184043,0.2634433,0.088117905,0.011361217,-0.0696241,0.31388295
0.1654612,-0.3266845,0.15967184,0.009812411,0.0506803,0.061427448,-0.003983398,-0.1786634,-0.0644482,-0.022936013,-1.1050073,0.24614796,-0.4639991,-0.1260785,0.0027880142,0.34151942,0.1028176,0.32084218,-0.5714201,-0.06381652,0.016837483,0.29563543,-1.1207365,0.06936967,0.10012064,0.27131763,0.12910354,0.19117549,0.051225316,0.3524222,-0.56251836,0.00039921975,0.0,-0.031548794,-0.03930414,-0.0025013804,3.3301185e-05,-0.05663431,0.0065230276,-0.20049302,-0.009725284,-0.03159024,0.022124903,0.34157103
-0.22096936,-0.28558415,0.10140686,-0.022751912,0.48428684,-0.30919954,-0.1923532,-2.0312902e-05,-0.08648129,-0.15724087,-0.31179917,0.25277066,-0.017255135,0.306624,-0.13933733,0.2959719,-0.0042309086,-0.2214981,-0.45257866,0.07650862,0.011200872,0.28198478,0.60747343,0.0191565,-0.25263682,-0.34428546,-0.14354108,0.007663176,0.013246439,-0.17102121,0.24361609,0.00039921975,0.0,-0.262523,-0.010068861,0.0011949043,-0.0012861483,0.028443165,-0.18551822,-0.24667951,0.059395585,-0.043410454,-0.33259094,-0.12477802
0.1493572,-0.6302865,0.012253718,-0.00887838,0.08143183,0.10577851,-0.2766375,-0.21938981,0.1558832,-0.07503136,-0.32378343,-0.44915977,0.12541696,-0.0005851472,-0.23891903,-0.24691784,-0.15239109,0.4125453,0.5571094,0.04050684,0.009251718,-0.078425124,0.6924723,-0.05320778,-0.20955323,-0.31638348,-0.122762494,-0.059444036,-0.10710726,-0.1710551,-0.3335118,0.0012404791,0.0,-0.72658944,-0.054747682,-0.01053516,-0.0006222286,-0.08126428,0.052066196,-0.057844445,-0.11464959,-0.074254885,-0.19101141,-0.07204084
0.46256274,-0.17630464,0.18445468,0.0069350204,-0.7428264,0.06080619,-0.06524512,0.053840227,-0.05793895,-0.034700163,-0.2702114,0.23569216,-0.41085535,-0.6602353,0.027218862,0.5786433,-0.026041424,-0.023196978,1.2013575,0.07338505,0.009919039,0.39341053,-0.794161,0.08423434,0.05011709,0.3368563,0.0812576,0.1642005,-0.07644732,0.4663595,-0.4679282,0.00039921975,0.0,-0.05204094,-0.036546316,0.0032093555,-0.00063061854,-0.012799597,0.12684894,0.16031432,0.15910564,-0.017119583,0.18815808,0.17050628
0.07693537,-0.3038982,0.15226729,0.0015420233,0.010392343,-0.2774278,-0.022986349,-0.13236068,-0.07523083,-0.11983129,0.3736939,0.2846134,-0.3938734,0.21420276,-0.1326796,-0.036673438,-0.17082399,-0.77308434,0.76826936,0.040550373,0.008072641,-0.7513134,0.60565764,0.1564642,-0.39611498,-0.5174955,0.02920428,0.014705039,-0.110013135,-0.1985216,-0.42500123,0.00039921975,0.0,-0.10601594,-0.03981245,0.011160323,-0.0006702183,0.004325309,-0.07693897,0.0058559272,-0.14275168,-0.04696827,0.115038246,-0.2180025
-0.14752844,-0.20307563,-0.3425602,-0.007196335,-0.25758708,0.11794953,0.17079107,-0.6776536,0.18559457,0.10957487,-0.181525,-0.22488274,-0.17605492,0.36477846,0.05086549,-0.24104047,-0.19972579,-0.06819813,-0.22434862,-0.14067824,0.011313173,-0.39579168,-0.8641587,-0.172016,-0.20141098,-0.2502968,-0.07539601,0.038540743,0.013931513,0.03039237,-0.091968484,0.0012404791,0.0,0.073926456,-0.09553375,-0.037407797,-0.001241345,-0.058552906,0.08911733,-0.17449203,0.14410117,-0.09604814,0.09274317,-0.08799521
-0.18088,-0.22574261,0.011221124,0.002184948,-0.082582764,-0.40150693,-0.12643567,-0.2708344,-0.058515046,0.016062966,-0.25748384,-0.19342768,-0.08125165,-0.84650016,0.07967589,-0.36782643,0.13114703,0.2520005,-0.21728584,-0.1255268,0.017351631,0.07708884,-0.8496209,0.07640804,-0.22843263,-0.26392388,-0.08660181,-0.0072408025,0.0063308943,0.08459405,0.5757698,0.00039921975,0.0,-0.011041375,0.010717679,0.004864546,-0.003069947,-0.0657683,-0.087593384,-0.30700332,-0.17999652,-0.037583012,0.004417676,0.28681907
-0.20887797,-0.16646428,0.074581005,0.0039475677,-0.025908686,0.047381684,-0.12999506,-0.22655123,-0.056864187,-0.1702086,-0.22723553,0.16045311,0.3937461,-0.73340124,0.06686056,0.7791182,0.08825956,-0.13780951,-0.3828534,0.0345686,0.020093314,-0.063412935,-0.8352518,0.26221997,-0.14497043,-0.39379004,0.10374953,0.084001675,0.015024504,0.3307248,-0.4044179,0.00039921975,0.0,-0.03246128,-0.030872107,0.0017418193,-0.0012248707,-0.019097125,0.26182717,-0.23645586,-0.22824933,0.034011353,-0.33990318,0.35414982
-0.24251162,-0.14434351,0.21829797,0.007057501,-0.7369021,-0.4207007,-0.18341567,-0.4292498,-0.047971524,0.040615205,0.83581805,-0.16889161,-0.35526705,-0.7832978,0.09497313,-0.48582804,-0.14221463,-0.044909433,-0.22189014,-0.22563146,-0.1605127,-0.104043305,-0.8380934,-0.25321555,0.10766989,-0.2816269,0.041558784,0.08349475,5.0978735e-05,0.16516516,-0.38906246,0.00039921975,0.0,-0.09022591,0.007652166,0.0021161772,0.008014074,0.05936542,-0.41675153,-0.2132032,-0.16045775,-0.054582667,-0.007259138,0.1872396
-0.18910919,-0.14636174,0.113896534,0.0041503343,-0.15004392,-0.3704127,0.0008681471,-0.2095586,-0.075833194,0.021365479,1.0231212,0.1675124,0.34557655,-0.080239214,0.06855839,-0.017921364,0.11472608,-0.20431317,-0.29525822,-0.10947828,0.016202567,-0.103398874,-1.0678043,0.03213808,-0.19350262,-0.46421358,-0.06406995,-0.13920538,-0.09282069,-0.14654736,-0.28934395,0.00039921975,0.0,-0.09980664,-0.039715752,0.006698223,-0.0009190807,-0.010555501,0.04786721,-0.037530083,0.08657438,-0.02907373,-0.23735818,-0.35144562
-0.1341335,-0.22645602,0.1662553,-0.019613538,0.36506304,0.09868933,0.17399855,0.107187666,0.15831374,0.15539046,0.38011128,-0.21469769,-0.10805342,-0.88059723,0.015623083,-0.22226714,-0.19314805,-0.6588254,-0.31077296,0.14723691,0.011905371,0.20649554,-0.7510174,-0.39872274,0.12177369,0.18330328,-0.103244245,-0.3462261,0.08657697,0.007226877,-0.18611586,0.0012404791,0.0,-0.035262764,0.04372916,0.01051169,0.0041257013,0.16216221,-0.09747947,0.2816189,-0.041003462,-0.03441435,-0.0045627365,0.05100133
0.15307148,-0.23708412,-0.10238907,-0.008315852,0.388338,0.04292568,0.15078896,-0.9310252,0.15090244,-0.114355385,0.16020143,-0.34309167,0.19110006,0.04899777,-0.26120383,-0.26663384,-0.21890813,-0.5961127,0.7184547,-0.05996667,0.004776321,-0.4911479,0.4815367,-0.098151185,-0.23280913,-0.42850265,-0.031874157,-0.08675464,-0.009192115,-0.3520186,-0.24214171,0.0012404791,0.0,-0.59981656,-0.025431896,-0.015048068,-0.0012861483,-0.09993542,-0.032933637,-0.21852504,-0.2968731,-0.053942956,-0.14942503,-0.1995477
0.18026753,-0.19738758,-0.2321782,0.0027427783,-0.40807343,-0.40628,-0.049676634,0.4515888,-0.081310004,-0.029556787,0.40130186,0.24849682,-0.329179,-1.1416829,-0.22033642,0.4941906,-0.11025619,-0.9089883,-0.32716906,-0.06325216,0.014411749,-0.64100695,0.3625953,0.05805499,0.29874194,-0.3043567,-0.007325545,-0.023155736,-0.070686325,0.22748934,-0.43928343,0.00039921975,0.0,-0.058494307,-0.037002765,0.008282568,-0.0014174661,-0.015233694,0.045305222,0.03476383,0.23307204,-0.03673018,0.10497486,0.22508922
-0.16541779,-0.21128695,0.14516786,-0.01050005,0.030730054,-0.5314829,0.13220479,-0.2064658,-0.07801294,-0.12722513,0.41986212,-0.2204384,-0.03216511,-0.062749706,0.076257765,-0.24177964,-0.08654921,-0.75507885,0.57902026,-0.17913325,0.0068720365,0.17140704,-1.1791582,0.07718527,0.095228456,-0.34095973,-0.10451611,-0.15519156,-0.057353295,-0.073126666,0.41575184,0.00039921975,0.0,-0.06937984,0.00701926,-3.5714096e-05,0.0060131964,0.14406118,0.0034403093,0.05701465,-0.043105762,-0.029903715,-0.37034774,-0.21750978
-0.5619844,0.62876636,0.039513767,-0.015315947,0.4082604,-0.47137752,-0.33840966,0.42776686,0.13629432,0.040776215,-0.2593876,-0.39431572,-0.055058528,0.38721853,0.14188154,-0.51017016,-0.080566645,-0.0828387,0.48559803,0.014242746,0.008080318,-0.10447301,0.5868681,-0.61045736,-0.46927327,-0.21727854,0.098339856,0.10543982,-0.010260831,0.13513958,-0.40263224,0.0012404791,0.0,-0.75362486,0.0035019622,-0.0039358167,-0.0032154778,0.02684603,-0.6606877,-0.20909354,0.08636817,0.03940613,-0.2931192,0.0906868
-0.67183036,-0.21166769,-0.5156155,-0.004351962,-0.108155884,0.06752117,-0.2904765,-0.2030543,0.13387957,-0.08591972,-0.8800839,0.23771597,0.28021875,0.31034097,-0.014842332,0.006324181,0.03910007,0.16927202,0.80651975,-0.033424288,-0.1117027,0.40575424,-1.3321465,-0.14775623,-0.19915114,0.12041957,0.062399212,0.060096737,0.05525918,0.23449482,-0.3998039,0.0012404791,0.0,-0.5364656,-0.033896398,0.003951141,-0.001141558,0.005865837,0.12028549,-0.2805098,0.06607139,-0.046551526,-0.29538274,0.16768761
-0.17065911,-0.20989151,0.12091437,0.0090332795,-0.30482358,0.09751547,-0.18537012,-0.56868196,-0.05878484,-0.061252624,-0.25071493,-0.24573317,0.2252283,0.26028377,0.06199318,-0.5072171,-0.23010944,-0.8267705,-0.27657098,-0.013000086,0.017238896,-0.23300675,-0.6359685,-0.24714024,-0.2734555,-0.22686493,-0.025303153,-0.022632262,0.07308455,-0.0201133,-0.41298422,0.00039921975,0.0,-0.11612134,-0.013391927,-0.0035864853,0.0020016644,0.048920363,-0.3103423,0.25746697,0.11581503,-0.06262852,0.089738525,0.09963231
0.4225278,-0.23351362,-0.35318235,0.003645128,0.4018416,0.07472989,-0.08602418,0.5260289,-0.07660964,0.05046457,-0.1927639,0.27687034,0.49037045,-0.07457981,0.08551178,0.38918194,-0.054586686,-0.14414392,-0.448709,-0.023655232,-0.14224999,-0.053217374,-0.9097328,0.28576192,0.3286914,0.19524102,0.22971353,0.19739392,0.06023311,0.43493453,-0.32520303,0.00039921975,0.0,-0.054952722,-0.0191168,0.010760929,-0.001141558,-0.012158254,0.11877839,-0.1824998,0.04373656,0.01894547,0.13914017,0.32381794
-0.20015354,-0.22952093,0.07340194,-0.008076763,-0.06645135,0.0835155,-0.19931588,-0.903868,-0.05275563,-0.048832897,0.21747008,-0.3357531,0.112883225,0.2557164,-0.26352432,-0.3759703,0.07207713,0.5813159,0.6948697,-0.040242154,0.010532816,-0.50101876,0.51867515,-0.0077181654,-0.30935833,-0.40930262,-0.061940722,0.0019068546,-0.11959121,-0.19791037,-0.3453969,0.00039921975,0.0,-0.0041239606,-0.007366468,-0.0017307356,-0.0006222286,-0.07262428,0.015794918,-0.047719236,-0.35711825,-0.04921201,-0.070074975,-0.021020321
-0.10558888,-0.29366457,-0.22923514,0.002522755,0.49033895,0.05214547,-0.014750701,-1.1258595,-0.057251286,-0.14104667,0.81270784,0.22803979,0.18609789,0.0058828657,-0.22115695,-0.13096035,-0.22729357,-0.7255388,-0.45462096,-0.050354548,0.013845658,-0.0458352,0.6224342,-0.011932289,0.17038517,-0.44823417,-0.12571646,-0.038200308,0.117781416,-0.21527623,-0.42101663,0.00039921975,0.0,-0.075755015,-0.009085401,0.007123895,-0.01019826,0.018523157,-0.09857377,0.019814596,-0.23143937,-0.031185992,-0.2917282,-0.29158288
-0.13181297,-0.27740693,0.112296775,0.0032468315,-0.82145035,-0.32611418,-0.123543605,-0.59516853,-0.07438164,-0.10298921,-0.20405652,-0.23941533,-0.32265395,-0.09009814,0.2611497,-0.26951727,-0.15423302,-0.13080093,-0.2915372,0.11678889,0.01669197,-0.10260038,0.6142777,-0.25016567,0.10886453,-0.33998498,-0.001957605,0.028192634,-0.122381225,-0.16304958,-0.43004802,0.00039921975,0.0,-0.0792213,-0.01624806,-0.002734485,-0.01019826,-0.048812263,-0.13168786,0.023861537,-0.16792855,-0.028625615,0.1332145,-0.35144085
0.123578876,-0.2377769,0.0016952204,-0.0020666206,0.40728718,0.05823842,-0.2879107,-0.18258019,0.19174328,-0.24057409,0.23633243,-0.48632967,-0.2960035,0.46087053,-0.25404605,-0.28373465,-0.16627453,-0.22859192,-0.29277033,0.053358812,0.009003216,0.12627244,0.6514126,-0.029121116,0.2018872,-0.32355726,-0.089880995,-0.46723372,-0.118481815,-0.5510836,-0.2430397,0.0012404791,0.0,-0.576538,-0.03151687,-0.014739672,-0.010288855,-0.09173904,-0.22428669,-0.07670759,0.027504686,-0.052359693,0.042338647,0.03364624
-0.21727844,-0.36487013,-0.37381372,-0.00021296041,-0.30479115,-0.39388114,-0.03155405,-0.2708531,0.26281017,-0.08453147,0.22236317,-0.17835155,0.15156753,-0.81324023,0.060580622,-0.39844722,0.09158583,0.39086968,-0.30634665,-0.2272808,-0.16330768,-0.18766634,-0.7980456,-0.28751472,-0.16338223,-0.30538264,0.009865436,-0.016106412,-0.10053371,-0.15731749,-0.4149267,-0.011950837,0.0,-0.032899644,0.00086430996,0.008836101,-0.00027563912,0.040139567,-0.25395402,0.29505152,-0.0770673,0.17223398,0.01455828,-0.2910861
-0.029188262,-0.17950283,-0.07716959,0.004114507,0.047169704,0.0626163,0.03758097,-0.6566418,-0.09006308,-0.12942967,-0.17191361,-0.13845617,-0.15800841,-0.7558171,0.11109274,-0.18159558,-0.10142339,-0.7504629,-0.25028804,0.19917737,0.009756893,-0.29561096,-0.69091904,-0.022452949,0.28101093,0.19804704,-0.022797497,-0.054392226,-0.19590244,0.020757169,-0.38203338,0.00039921975,0.0,-0.12180435,0.0022074291,-0.0035864853,-0.012269821,0.07769067,-0.091461614,-0.21251048,-0.23459184,-0.05311841,0.044202533,-0.09971784
-0.28094065,-0.10758753,0.028471619,0.0011659369,0.2885304,0.07038588,-0.12998478,-0.22554898,-0.054278012,-0.18038587,-0.23429261,-0.20005675,0.21226615,-0.86991215,0.05209112,-0.08732028,-0.19136336,0.4314129,0.55664915,-0.05068868,0.008668396,-0.112090394,-0.95961523,-0.23963222,0.12503548,-0.2619682,-0.05931506,0.017990667,0.022748588,-0.07244538,-0.32236728,0.00039921975,0.0,-0.053238366,0.009286264,-0.0017024891,-0.00025516097,-0.06447721,0.04589546,0.22125706,-0.23099096,-0.07211275,-0.0687599,-0.27947712
-0.00040439307,0.65186095,0.2378581,-0.013270166,-0.37866482,0.06311632,0.029415505,0.45688802,-0.08510872,-0.11164815,-0.3584527,-0.269987,-0.19672827,-1.5983653,-0.324053,-0.19564056,0.043628752,-0.68109953,-0.47283727,0.015702398,0.011293986,-0.14326388,0.2219856,0.016990297,0.23740228,0.19996673,-0.14320609,-0.00012971403,0.0047979737,-0.040536582,-0.4653042,0.00039921975,0.0,-0.15238191,-0.009195704,-0.004042871,-0.009785283,-0.080011904,-0.2036796,-0.22765389,-0.14818633,-0.021134932,-0.0022185384,-0.16975275
-0.21380608,0.49059132,0.046002325,0.0031700882,0.114215665,0.11901064,-0.18133591,0.58980036,-0.08926898,0.10032522,-0.2944354,-0.29187566,-0.011872833,-0.16020153,0.07149995,-0.41377714,-0.095810585,-0.15083766,-0.23931882,-0.008293297,0.011426751,0.09269238,-0.6574688,-0.46910936,0.0625776,-0.16351682,-0.09314314,-0.5304542,-0.008171169,-0.6872099,-0.3964098,0.00039921975,0.0,-0.10572584,0.012918772,0.00788677,7.869676e-07,0.033766743,-0.5158145,-0.25561967,-0.11019251,0.17441082,-0.061944284,-0.071495764
-0.030216811,-0.17270386,-0.16672169,0.012246685,-0.080725245,0.1004344,-0.2021307,-0.43345276,-0.075213626,0.008888719,-0.092105985,-0.3930595,-0.016995616,0.41118252,-0.21825483,0.07716635,0.24346326,-0.60674983,0.9116991,0.0104077635,-0.07920651,0.5297866,0.78450435,0.06032145,0.19754314,-0.28292677,-0.09375994,-0.109148555,0.14904948,-0.03886336,0.39933336,0.00039921975,0.0,-0.07406367,-0.009074353,-0.0008821564,0.0090078255,0.10527419,0.04253357,0.40453961,0.22864616,-0.0049556238,-0.10645597,0.018686777
-0.13542847,-0.33508947,-0.5920262,0.0043231016,0.32910815,0.11277542,0.082441054,0.22520305,0.15642321,-0.065286465,-0.96598786,-0.27015963,0.14972742,0.25633627,0.0965588,-0.32838222,-0.12424224,0.36372378,-0.36718398,-0.00027545262,0.012285717,0.114281766,-1.089033,-0.015990835,-0.47628197,0.14469501,-0.073538885,-0.07923489,0.08034515,-0.094273806,-0.4475125,0.0012404791,0.0,-0.7430257,0.04488042,-0.011411186,-0.0012335283,0.11200897,-0.32920915,0.11032304,-0.093973495,0.08141963,-0.08562342,0.10133264
-0.15580277,-0.3588843,-0.23519355,0.0010843178,0.41904837,0.08348404,-0.2710438,-0.15317908,0.1669719,-0.2530143,-0.38031995,-0.33338636,-0.22461766,-0.12334334,0.15422024,-0.14956246,-0.18817729,-0.14349793,-0.2952263,0.11166421,0.01698988,0.2269179,0.75428987,0.076373495,-0.24231005,-0.39884138,-0.18353017,0.03500351,-0.054914866,0.32775736,-0.1116362,0.0012404791,0.0,-0.20494479,-0.06647437,-0.029010728,-0.0014174661,-0.07679674,0.13103047,0.013245346,-0.081856824,-0.11142977,0.05440982,0.066786386
0.079763114,-0.365066,0.10380284,0.004903231,-0.20552263,0.1251428,0.049002644,0.3439295,-0.079815425,-0.022515295,-0.7466858,-0.25012696,-0.115983,0.44336355,0.1108635,-0.15872532,-0.23786438,-0.27026686,-0.39866474,-0.012808945,0.014332045,-0.4192126,-0.6752099,0.021819409,0.15665288,-0.17930822,-0.10878739,-0.0128837265,-0.09494652,0.058093157,-0.41074055,0.00039921975,0.0,-0.10059507,-0.0043106475,-0.006012277,-0.0009190807,-0.046486426,-0.011745481,0.0041038957,-0.046746995,-0.021989707,-0.11617848,-0.31345713
-0.37700474,-0.25230074,-0.34737587,0.002579852,-0.15379712,-0.3871547,-0.0912264,0.44245592,-0.07766039,-0.15111938,-0.29447046,-0.2733334,-0.2118425,-0.17332391,-0.011567682,-0.3021935,0.02589333,-0.08113189,-0.3393284,-0.13339062,0.013225468,0.040064,-1.1390024,-0.3917777,0.27911,0.18889992,0.036282767,0.04117557,-0.102588564,-0.15374999,-0.5035686,0.00039921975,0.0,-0.05719613,0.01646845,-0.005630112,-0.0096115805,-0.051931176,-0.1647518,0.0020328518,-0.1193828,-0.065242864,0.06229045,-0.3447081
-0.21916693,-0.19815531,-0.46702898,-0.004799485,0.1299958,-0.5324477,-0.23171878,0.10849199,0.18351312,0.1709334,0.28380576,-0.2733191,-0.19899334,-0.02116296,0.016775994,-0.2930568,0.015350166,-0.15617074,0.52834153,-0.043987844,0.0068428176,0.43293846,-1.088733,-0.019270627,-0.18233003,-0.2913585,-0.11240817,-0.45598114,-0.0685443,-0.06933231,-0.15665925,0.0012404791,0.0,0.055528466,-0.087761015,-0.040211998,-0.001241345,-0.071885444,0.08941785,-0.09076311,0.08461307,-0.10732256,-0.055611767,0.060700446
0.28225842,-0.16910873,0.024580603,-0.002938787,0.3627774,0.061768167,-0.2035558,-0.08771714,-0.05586378,0.082985386,0.76876,0.3469575,0.33665803,-0.8535734,-0.11538313,0.6874843,0.03792982,-0.18787205,0.9383261,-0.003366889,0.010377534,0.19040485,0.6402807,0.3421288,-0.16567123,0.707937,0.18682659,0.20058367,0.049263135,0.48499027,-0.22798616,0.00039921975,0.0,-0.048030593,-0.01323781,0.0023389442,-0.0012066694,0.038477715,0.15342695,-0.20961109,0.05617308,0.018629247,0.1815851,0.23213942
-0.10292741,-0.17411213,0.093357995,0.0043140166,0.08062988,-0.2212331,-0.13992812,-0.52370954,-0.09203556,-0.102231525,-0.2677264,-0.36612073,-0.00393382,-0.049462907,-0.22896491,-0.43830913,-0.044181515,-0.8913252,-0.30401045,-0.08285132,0.014584867,-0.067478605,0.52873707,-0.41627246,0.19774616,0.4385459,-0.099763095,-0.40743244,-0.13750464,-0.16215439,0.32628053,0.00039921975,0.0,-0.14071906,0.01972562,5.816517e-06,0.0018825673,0.08597511,-0.31379423,-0.2627534,0.11118187,0.0006210901,-0.102445096,0.1966147
